鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
泰山區,租賃房屋+車位,新北市泰山區信華六街１９號１１樓,0.0,,,,1150514,土地0建物1車位1,十一層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1020503,133.91,2,2,1,有,有,有,32000,293,坡道平面,35.06,3000,,RPVOMLOKNHLGFBF88CC,整棟(戶)出租,有,1150515~1160514,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、有線電視,社會住宅代管
新店區,租賃房屋,新北市新店區安民街３６５巷１０弄６號,0.0,,,,1150513,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790817,114.96,3,2,2,有,無,無,30000,261,,0.0,0,,RPQNMLOKNHLGFCF38CC,整棟(戶)出租,無,1150514~1160513,無,冷氣、熱水器,社會住宅代管
汐止區,租賃房屋,新北市汐止區民族二街１３號三樓之１,0.0,,,,1150512,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051219,93.12,2,1,1,有,無,無,15000,161,,0.0,0,續租案件；,RPQNMLOKNHLGFDF48CC,整棟(戶)出租,無,1150520~1170519,有,冷氣、熱水器,社會住宅包租轉租
汐止區,租賃房屋+車位,新北市汐止區保長路６０號１２樓,0.0,,,,1150513,土地0建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990525,151.92000000000002,3,2,2,有,有,無,28000,184,坡道平面,29.56,0,,RPUNMLOKNHLGFDF88CC,整棟(戶)出租,有,1150601~1170531,有,冷氣、熱水器、瓦斯或天然氣,
汐止區,租賃房屋,新北市汐止區南興路９３號十樓,0.0,,,,1150512,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1070307,74.22,2,1,1,有,有,有,21500,290,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫之物件。續租案件；,RPOOMLOKNHLGFDF38CC,整棟(戶)出租,有,1150518~1160428,有,冷氣、熱水器,社會住宅代管
汐止區,租賃房屋,新北市汐止區長興街一段５９號３樓,0.0,,,,1150513,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1090316,102.6,3,2,2,有,有,無,26000,253,,0.0,0,,RPSOMLOKNHLGFDF78CC,整棟(戶)出租,有,1150515~1151104,有,,
淡水區,租賃房屋,新北市淡水區沙崙路一段１２６巷６８號十一樓,0.0,,,,1150511,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050816,107.19999999999999,2,1,1,有,有,有,18000,168,,0.0,0,續租案件；,RPPNMLOKNHLGFEF48CC,整棟(戶)出租,有,1150514~1160322,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
淡水區,租賃房屋,新北市淡水區學府路３２巷４７號十一樓,0.0,,,,1150512,土地0建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880914,69.35,2,2,2,有,有,有,18300,264,,0.0,0,續租案件；,RPQNMLOKNHLGFEF58CC,整棟(戶)出租,有,1150513~1161030,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
八里區,租賃房屋,新北市八里區中山路二段２６３號四樓,0.0,,,,1150511,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830625,114.86,3,2,2,有,有,無,16000,139,,0.0,0,續租案件；,RPRNMLOKNHLGFEF68CC,整棟(戶)出租,有,1150518~1170517,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
淡水區,租賃房屋+車位,新北市淡水區番子田１２６號１０樓,0.0,,,,1150511,土地0建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840804,146.93,3,2,2,有,有,無,14200,97,坡道平面,34.83,0,1.管理費2300元由出租人負擔2.禁抽菸、禁寵物,RPVNMLOKNHLGFEF09CC,整棟(戶)出租,有,1150522~1160521,有,冷氣、熱水器、電視機,
淡水區,租賃房屋,新北市淡水區北新路１８２巷７０號５樓,0.0,,,,1150513,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900627,120.68,3,2,2,有,有,無,21649,179,,0.0,0,管理費3351元由出租人負擔。,RPOOMLOKNHLGFEF48CC,整棟(戶)出租,有,1150601~1190531,有,冷氣、熱水器,
