鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
大同區,租賃房屋,臺北市大同區南京西路２６２巷２３號,0.0,,,,1150513,土地0建物0車位0,全,4,透天厝,,加強磚造,0570429,22.25,10,0,7,有,無,有,17000,764,,0.0,0,多人共同承租2；,RPUOMLOKNHLGFBA28CC,分租套房,無,1150517~1160516,無,冷氣、熱水器、洗衣機、冰箱,一般轉租
中山區,租賃房屋,臺北市中山區復興北路１７８號七樓之５,0.0,,,,1150511,土地0建物1車位0,七層,16,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0851205,44.11,1,1,1,有,有,有,21000,476,,0.0,0,多人共同承租2；,RPRPMLOKNHLGFCA18CC,獨立套房,有,1150512~1160511,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
南港區,租賃房屋,臺北市南港區市民大道七段１０號８樓之２,0.0,,,,1150511,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),（第二組）集合住宅（Ｈ２）,鋼筋混凝土造,1130531,50.46000000000001,1,1,1,有,有,有,36078,715,,0.0,0,,RPQNMLOKNHLGFDA97CC,整棟(戶)出租,有,1150511~1170515,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
松山區,租賃房屋,臺北市松山區八德路四段７６５號３樓之１０,0.0,,,,1150512,土地0建物0車位0,三層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860613,22.73,2,0,2,有,有,無,13400,590,,0.0,0,套房B室續租案件；,RPVNMLOKNHLGFDA48CC,分租套房,有,1150601~1160531,有,冷氣、洗衣機、電視機、冰箱、網路,一般代管
松山區,租賃房屋,臺北市松山區八德路四段７６５號３樓之７,0.0,,,,1150512,土地0建物0車位0,三層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860613,30.68,2,2,2,有,有,有,14600,476,,0.0,0,D套房續租案件；,RPWNMLOKNHLGFDA58CC,分租套房,有,1150516~1160515,有,冷氣、洗衣機、電視機、冰箱、網路,一般代管
信義區,租賃房屋,臺北市信義區光復南路５５５號２樓,0.0,,,,1150511,土地0建物1車位0,二層,12,辦公商業大樓,商業用,鋼筋混凝土造,0771115,137.22,2,2,2,有,有,無,65000,474,,0.0,0,,RPOOMLOKNHLGFDA87CC,,有,1150511~1200610,有,冷氣,
松山區,租賃房屋,臺北市松山區撫遠街４００巷７２號２樓,0.0,,,,1150513,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600111,42.44,1,1,1,有,無,有,17000,401,,0.0,0,續租案件；,RPQPMLOKNHLGFDA18CC,獨立套房,無,1150515~1160514,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
信義區,租賃房屋,臺北市信義區松德路２５巷５８號４樓,0.0,,,,1150511,土地0建物0車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790511,10.0,5,2,2,有,有,有,15100,1510,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPTPMLOKNHLGFDA48CC,分租雅房,無,1150511~1160630,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
大安區,租賃房屋,臺北市大安區通化街２００巷９號四樓,0.0,,,,1150511,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700413,99.68,3,2,2,有,無,無,39000,391,,0.0,0,,RPSNMLOKNHLGFFA38CC,整棟(戶)出租,無,1150515~1160514,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租
大安區,租賃房屋,臺北市大安區復興南路一段９０號十三樓之２,0.0,,,,1150513,土地0建物0車位0,十三層,16,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0701230,19.83,4,1,2,有,有,有,21300,1074,,0.0,0,租金總額含管理費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPTNMLOKNHLGFFA48CC,分租套房,有,1150512~1160511,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
