鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
神岡區,房地(土地+建物),臺中市神岡區五權路88巷旁,37.84,住,,,1150516,土地7建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,95.61,3,2,2,有,無,11800000,123418,,0.0,0,,RPQNMLSKNHLGFDB38CB,時光樹語,A棟3F號,
后里區,房地(土地+建物),臺中市后里區雲頭路共和巷,22.57,,鄉村區,乙種建築用地,1150513,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,73.0,2,2,2,有,無,5920000,81096,,0.0,0,,RPRNMLSKNHLGFDB48CB,后科 The One,2A3號,
后里區,房地(土地+建物)+車位,臺中市后里區雲頭路共和巷,19.53,,鄉村區,乙種建築用地,1150515,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.22,2,2,2,有,無,6340000,85422,升降機械,14.01,0,,RPTNMLSKNHLGFDB68CB,后科 The One,3A1號,
大甲區,房地(土地+建物)+車位,臺中市大甲區大智街,38.65,住,,,1150515,土地2建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.76,3,2,2,有,無,12767200,99931,一樓平面,0.0,0,,RPPNMLSKNHLGFEB38CB,太昇森鄰2,1棟A號,
西區,房地(土地+建物)+車位,臺中市西區臺灣大道二段311巷,21.61,商,,,1150514,土地2建物1車位1,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.77,0,0,0,無,無,37680000,206623,坡道平面,28.75,2550000,本戶有宜居陽台坪數約2.8坪毛胚屋；,RPUNMLTKNHLGFAB58CB,勤美之真,B07棟17F號,
南區,房地(土地+建物)+車位,臺中市南區慶順路,30.12,住,,,1150512,土地1建物1車位2,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.29,2,2,2,有,無,26370000,203227,坡道平面,68.2,4200000,,RPVNMLTKNHLGFAB68CB,惠宇大沁,F棟12號,
南屯區,房地(土地+建物)+車位,臺中市南屯區龍富二路近永順路,36.19,住,,,1150517,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.47,3,2,2,有,無,29850000,205939,坡道平面,25.45,2250000,,RPPNMLTKNHLGFCB28CB,鉅虹蒔美,B2棟09號,
南屯區,房地(土地+建物)+車位,臺中市南屯區五權西路南屯捷運站旁,4.34,商,,,1150512,土地10建物1車位1,十九層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.81,1,1,1,有,無,14870000,223838,坡道平面,30.1,2400000,,RPXNMLTKNHLGFCB09CB,亞昕織御,1棟B05-19F號,
南屯區,房地(土地+建物)+車位,臺中市南屯區五權西路南屯捷運站旁,6.84,商,,,1150512,土地10建物1車位1,十九層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.08,2,2,2,有,無,21930000,223687,坡道平面,30.1,2250000,,RPOOMLTKNHLGFCB28CB,亞昕織御,1棟B02-19F號,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區向上路七段,24.05,住,,,1150515,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.83,2,2,2,有,無,9770000,94027,坡道平面,39.94,1600000,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTKNHLGFFB58CB,佳瓚鹿瓚,A3棟7F號,
