鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
仁德區,房地(土地+建物)+車位,臺南市仁德區仁德三街４７巷１０號五樓之１,31.94,住,,,1150227,土地3建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141125,103.8,2,2,2,有,有,12000000,112088,一樓平面,12.8,1800000,,RPXOMLTLMHLGFID37DA,57.32,0.0,9.84,有,
東區,房地(土地+建物),臺南市東區裕誠街２３２號,88.03,住,,,1150215,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130807,224.34,4,2,5,有,有,32680000,145672,,0.0,0,,RPPNMLOJOHLGFCD97DA,201.06,0.0,23.28,有,
麻豆區,土地,麻工段350地號,2071.67,工,,,1150226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,81467721,39325,,0.0,0,,RPSNMLTJOHLGFFD09DA,0.0,0.0,0.0,無,
麻豆區,土地,麻工段351地號,2064.92,工,,,1150226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,81202279,39325,,0.0,0,,RPTNMLTJOHLGFFD56DA,0.0,0.0,0.0,無,
新市區,土地,大營段1256地號,2683.0,,特定農業區,丁種建築用地,1150211,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,146090000,54450,,0.0,0,,RPVNMLLJOHLGFHD78DA,0.0,0.0,0.0,無,150
仁德區,房地(土地+建物),臺南市仁德區太子北路６７號,118.59,商,,,1150225,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1131217,353.02,5,2,6,有,無,36000000,101977,,0.0,0,,RPXNMLOLMHLGFID76DA,321.21,0.0,31.81,有,
東區,房地(土地+建物)+車位,臺南市東區崇賢一路３２號十三樓之２,22.11,住,,,1150127,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,142.55,3,2,2,有,有,17880000,128496,坡道平面,21.69,2350000,,RPWNMLLKOHLGFCD48DA,71.76,0.0,6.73,有,
安定區,土地,管寮段556-7地號,466.5,,鄉村區,乙種建築用地,1150123,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,18130000,38864,,0.0,0,包含公共設施保留地用地；,RPXNMLKKOHLGFHD98DA,0.0,0.0,0.0,無,
南區,土地,鹽埕段2070地號,140.0,住,,,1150124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11400000,81429,,0.0,0,,RPWNMLSJOHLGFCD09DA,0.0,0.0,0.0,無,
東區,房地(土地+建物)+車位,臺南市東區林森路一段３６６號二十四樓之１,90.18,商,,,1150104,土地1建物1車位3,二十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041029,677.4200000000001,6,2,4,有,有,93880000,138585,坡道平面,76.62,0,其他增建；,RPUNMLNKNHLGFCD38DA,352.86,0.0,74.88,有,
東區,房地(土地+建物)+車位,臺南市東區裕文路１３３號六樓之２,54.09,住,,,1150111,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150409,246.09,3,2,3,有,有,38990000,172561,坡道平面,32.6,2150000,預售屋、或土地及建物分件登記案件；,RPQPMLPLNHLGFCD48DA,130.4,0.0,8.28,有,
東區,房地(土地+建物),臺南市東區長榮路二段１６３號四樓,8.7,住,,,1150119,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880205,91.49000000000001,2,1,1,有,有,7500000,81976,,0.0,0,,RPQNMLSJOHLGFCD48DA,60.67,0.0,7.92,有,
