鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
彰化市,房地(土地+建物)+車位,彰化縣彰化市中正路二段/民族一街,18.07,商,,,1150405,土地7建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.09,3,2,2,有,無,17080000,122492,坡道平面,30.98,2000000,,RPPOMLPJMHLGFAN78CB,合新中正一綻,C3棟09F號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市中正路二段/民族一街,15.58,商,,,1150321,土地7建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.95,3,2,2,有,無,16000000,130878,坡道平面,30.98,2000000,因小數點進位問題，土地持分面積為 :15.58㎡,RPQOMLPJMHLGFAN88CB,合新中正一綻,A2棟15F號,
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮復興南路268號旁,27.92,住,,,1150317,土地9建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.28,3,2,2,有,無,16000000,126214,坡道平面,32.0,1450000,,RPPNMLQJMHLGFCN98CB,青成康堤,8F-B號,
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮復興南路268號旁,27.92,住,,,1150331,土地9建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.94,3,2,2,有,無,15880000,124382,坡道平面,30.73,1550000,,RPQNMLQJMHLGFCN09CB,青成康堤,11F-A號,
和美鎮,房地(土地+建物)+車位,彰化縣和美鎮鎮嘉詔段,21.91,住,,,1150329,土地6建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.24,2,1,1,有,無,10550000,110490,坡道平面,32.69,1650000,,RPPNMLRJMHLGFBN98CB,富旺W行館,M棟6號,
福興鄉,房地(土地+建物),彰化縣福興鄉福鹿段262地號,26.52,,特定農業區,甲種建築用地,1150324,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,72.56,2,2,2,有,無,6360000,87652,,0.0,0,,RPPNMLRJMHLGFCN09CB,泰銓福興院,B棟2號,
社頭鄉,房地(土地+建物),彰化縣社頭鄉北勢一巷,38.52,住,,,1150315,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.56,2,2,2,有,無,7360000,67178,,0.0,0,,RPPNMLRJMHLGFEN66CB,展源新天地,A棟4A2號,
社頭鄉,房地(土地+建物),彰化縣社頭鄉北勢一巷,84.49,住,,,1150318,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,170.98,4,3,4,有,無,12500000,73108,,0.0,0,,RPQNMLRJMHLGFEN76CB,展源新天地,L號,
社頭鄉,房地(土地+建物),彰化縣社頭鄉北勢一巷,45.36,住,,,1150322,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.83,3,2,2,有,無,8550000,67949,,0.0,0,,RPRNMLRJMHLGFEN86CB,展源新天地,C棟4C1號,
社頭鄉,房地(土地+建物),彰化縣社頭鄉北勢一巷,41.7,住,,,1150322,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.82,3,2,2,有,無,7950000,68053,,0.0,0,,RPSNMLRJMHLGFEN96CB,展源新天地,C棟4C2號,
員林市,房地(土地+建物)+車位,彰化縣員林市新生路,20.85,商,,,1150329,土地9建物1車位1,五層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,149.76,3,2,3,有,無,16570000,115501,一樓平面,17.12,1250000,,RPPNMLRJMHLGFDN66DB,員林A3(記銘新昇),1棟5B2號,
彰化市,房地(土地+建物),彰化縣彰化市成功路10號旁,7.71,其他,,,1150321,土地1建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,61.76,2,2,1,有,無,7480000,121114,,0.0,0,,RPPNMLSJMHLGFAN09DB,明日CITY,C棟14號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市成功路10號旁,14.17,其他,,,1150328,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,131.61,3,2,2,有,無,15610000,120985,升降平面,18.29,1900000,,RPQNMLSJMHLGFAN56DB,明日CITY,A棟9號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市民生路365號旁,13.52,商,,,1150401,土地7建物1車位1,十層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,125.32,3,2,2,有,無,15940000,121028,一樓平面,16.75,2800000,1、土地及建物實際面積以登記面積為準,RPRNMLSJMHLGFAN66DB,蔚來JR,F棟10號,
埔心鄉,房地(土地+建物)+車位,彰化縣埔心鄉員鹿路一段,20.43,,鄉村區,乙種建築用地,1150311,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,88.99,2,2,1,有,無,8430000,102046,坡道機械,14.71,850000,,RPPNMLSJMHLGFHN17DB,賞自在,H棟4F號,
埔心鄉,房地(土地+建物)+車位,彰化縣埔心鄉員鹿路一段,23.44,,鄉村區,乙種建築用地,1150313,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.95,2,2,2,有,無,9150000,96199,坡道機械,14.71,950000,,RPQNMLSJMHLGFHN27DB,賞自在,D棟5F號,
溪湖鎮,房地(土地+建物)+車位,彰化縣溪湖鎮光平街109號旁,19.65,商,,,1150314,土地6建物1車位1,九層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,144.15,3,2,2,有,無,12800000,90801,坡道平面,18.05,1350000,,RPRNMLSJMHLGFHN37DB,中科101,B7棟9號,
花壇鄉,房地(土地+建物),彰化縣花壇鄉明德段,80.15,,鄉村區,乙種建築用地,1150407,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,154.67,4,2,5,有,無,13000000,84050,,0.0,0,,RPPNMLTJMHLGFAN09CB,幸福墅V,A棟12號,
