鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
鹿草鄉,房地(土地+建物)+車位,嘉義縣鹿草鄉文役街,116.17,住,,,1150417,土地3建物1車位2,全,3,透天厝,住家用,鋼筋混凝土造,,147.95,4,2,3,有,無,15180000,102602,其他,0.0,0,車位規格：長5.5公尺，寬2.5公尺,RPQNMLSLMHLGFDQ27CB,吾吉,A棟13號,
鹿草鄉,房地(土地+建物)+車位,嘉義縣鹿草鄉文役街,118.08,住,,,1150417,土地3建物1車位2,全,3,透天厝,住家用,鋼筋混凝土造,,143.4,4,2,3,有,無,15100000,105300,其他,0.0,0,車位規格：長5.5公尺，寬2.5公尺,RPRNMLSLMHLGFDQ37CB,吾吉,A棟15號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉光明三街64號旁,74.0,住,,,1150405,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,144.52,4,2,3,有,無,13550000,93759,一樓平面,0.0,0,,RPQNMLTLMHLGFCQ27CB,福樂學 2,A3棟0號,
朴子市,房地(土地+建物),嘉義縣朴子市鴨母寮,109.77,,鄉村區,乙種建築用地,1150504,土地2建物1車位0,全,3,透天厝,住家用,鋼骨混凝土造,,162.74,5,2,3,有,無,12900000,79268,,0.0,0,親友價,RPPNMLRJNHLGFBQ76CB,?科莊園,B棟16號,
鹿草鄉,房地(土地+建物)+車位,嘉義縣鹿草鄉圓山路.文康街,116.84,住,,,1150416,土地3建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,147.29,3,3,4,有,無,14800000,100482,其他,0.0,0,停車位規格為長5.5公尺X寬2.5公尺。,RPPNMLRJNHLGFDQ96CB,豪冠丰藝NO5,B棟8號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉光明三街64號旁,74.0,住,,,1150412,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,144.52,4,2,3,有,無,13300000,92029,一樓平面,0.0,0,,RPPNMLSJNHLGFCQ96CB,福樂學 2,A7棟0號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉福樂段142地號,19.46,商,,,1150430,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.93,3,2,2,有,無,12900000,98124,一樓平面,23.75,1500000,,RPPNMLLKNHLGFCQ98CB,領袖,B棟1號,
新港鄉,房地(土地+建物)+車位,嘉義縣新港鄉大潭段精忠小段587地號,42.44,,鄉村區,乙種建築用地,1150504,土地2建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.86,3,2,2,有,無,8300000,64114,一樓平面,15.12,1200000,,RPQNMLLKNHLGFCQ09CB,知築3,B棟1號,
太保市,房地(土地+建物),嘉義縣太保市麻太路,138.0,住,,,1150505,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,195.77,4,3,5,有,無,23200000,118506,,0.0,0,,RPPNMLMKNHLGFDQ56CB,和心三期,E棟5號,
新港鄉,房地(土地+建物)+車位,嘉義縣新港鄉大潭段精忠小段587地號,42.44,,鄉村區,乙種建築用地,1150504,土地2建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.86,3,2,2,有,無,8500000,65920,一樓平面,15.12,1200000,,RPPNMLPKNHLGFCQ76CB,知築3,B棟2號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉中埔國中西側400M,106.59,,一般農業區,丙種建築用地,1150429,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,159.8,4,2,4,有,無,13900000,86984,,0.0,0,,RPPNMLPKNHLGFDQ86CB,東唐境,C棟10號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉中埔國中西側400M,119.7,,一般農業區,丙種建築用地,1150506,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,172.86,5,2,4,有,無,15860000,91751,,0.0,0,,RPQNMLPKNHLGFDQ96CB,東唐境,A棟2號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉忠明路,99.78,住,,,1150419,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,195.85,4,2,3,有,無,20380000,104059,,0.0,0,,RPRNMLPKNHLGFDQ07CB,幸福家五期,A棟A6號,
大林鎮,房地(土地+建物)+車位,嘉義縣大林鎮大工一段0136-0001地號 等38筆,153.45,,工業區,丁種建築用地,1150507,土地3建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,163.14,4,2,4,有,無,13800000,84590,一樓平面,0.0,0,,RPPNMLLLNHLGFCQ09CB,雅苑,A棟7號,
大林鎮,房地(土地+建物),嘉義縣大林鎮水源路17號二樓之1,31.24,住,,,1150501,土地2建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.61,2,1,1,有,無,6280000,81974,,0.0,0,,RPPNMLPLNHLGFCQ96DB,居久屋,1棟2A號,
太保市,房地(土地+建物),嘉義縣太保市三合路,136.9,住,,,1150508,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,158.38,4,1,4,有,無,21000000,132592,,0.0,0,,RPPNMLRLNHLGFDQ17CB,築隱居,C棟0號,
