鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
東區,房地(土地+建物)+車位,臺南市東區崇善二街５０號二樓,25.12,住,,,1121109,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141231,146.43,3,2,2,有,有,14120954,106817,坡道平面,34.36,2150000,115年05月28日有簽訂增補契約，因成屋面積有調整，交易金額有找補情形，買方找補金額為80954元整。預售屋、或土地及建物分件登記案件；,RPVNMLLKOHLGFCD38DA,67.12,0.0,8.09,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區中正南路一段１３１巷１６號三樓之２,29.74,住,,,1121114,土地3建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150129,93.83000000000001,2,2,2,有,有,8540000,87540,其他,8.84,1100000,預售屋、或土地及建物分件登記案件；,RPQOMLLJOHLGFID48DA,58.97,0.0,5.68,有,
永康區,房地(土地+建物)+車位,臺南市永康區永善路１３０號七樓之６,24.22,住,,,1121118,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150331,154.51,3,2,2,有,有,15880000,112122,坡道平面,25.9,1460000,預售屋、或土地及建物分件登記案件；,RPQTMLTKNHLGFKD37DA,75.9,0.0,8.21,有,
永康區,房地(土地+建物)+車位,臺南市永康區永善路１３２號一樓,26.34,住,,,1121107,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150331,163.64,3,2,2,有,有,18680000,127777,坡道平面,25.9,1080000,讓渡日期:115.1.28；讓渡金額:1868萬元整含傢俱設備費26230元；預售屋、或土地及建物分件登記案件；,RPVNMLOJOHLGFKD76DA,85.4,0.0,6.12,有,
歸仁區,房地(土地+建物),臺南市歸仁區中正南路一段１３１巷１２號二樓之１,36.81,住,,,1121006,土地3建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150129,105.46,3,2,2,有,有,8800000,83444,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPOMLLJOHLGFID38DA,71.35,0.0,9.06,有,
中西區,房地(土地+建物)+車位,臺南市中西區頂美三街３７號十樓之５,28.04,住,,,1121019,土地5建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150324,127.74,2,2,2,有,有,15330000,142112,坡道平面,31.83,1700000,預售屋、或土地及建物分件登記案件；,RPOSMLRKOHLGFAD58DA,59.7,0.0,3.85,有,
永康區,房地(土地+建物),臺南市永康區永安路２９８號,23.36,住,,,1121001,土地1建物1車位0,一層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1150303,121.25,0,0,0,無,有,19980000,164784,,0.0,0,預售屋、或土地及建物分件登記案件；,RPRWMLTJNHLGFKD67DA,73.31,0.0,6.68,有,
永康區,房地(土地+建物),臺南市永康區永安路２９６號,23.67,住,,,1121001,土地1建物1車位0,一層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1150303,122.86,0,0,0,無,有,19390000,157822,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSWMLTJNHLGFKD77DA,73.32,0.0,7.71,有,
中西區,房地(土地+建物)+車位,臺南市中西區頂美三街３７號五樓之５,28.04,住,,,1121007,土地5建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150324,127.74,2,2,2,有,有,14647085,134992,坡道平面,31.83,1700000,合約價格：14610000元，工程款加帳：37085元，實際交易總價：14647085元預售屋、或土地及建物分件登記案件；,RPVPMLPKOHLGFAD78DA,59.7,0.0,3.85,有,
永康區,房地(土地+建物)+車位,臺南市永康區永善路１３２號九樓之６,25.59,住,,,1120929,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150331,159.81,3,2,2,有,有,16650000,112688,坡道平面,25.9,1560000,預售屋、或土地及建物分件登記案件；,RPTRMLSKNHLGFKD37DA,79.97,0.0,8.94,有,
永康區,房地(土地+建物)+車位,臺南市永康區永善路１３２號十四樓之７,18.61,住,,,1120924,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150331,123.22,2,2,2,有,有,13000000,119400,坡道平面,25.9,1380000,預售屋、或土地及建物分件登記案件；,RPPTMLSKNHLGFKD17DA,61.27,0.0,3.34,有,
