鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
海端鄉,土地,加拿段751地號,9000.0,,山坡地保育區,林業用地,1150616,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,410000,46,,0.0,0,,RPPNMLMLOHLGFCV27EA,0.0,0.0,0.0,無,
關山鎮,土地,新福段461地號,3152.28,,一般農業區,農牧用地,1150608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2200000,698,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLMLOHLGFCV47EA,0.0,0.0,0.0,無,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路３０之１號十五樓之２５,13.44,商,,,1150601,土地1建物2車位0,十五層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0870306,99.66999999999999,1,0,1,有,有,2000000,20066,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMKOHLGFDV27EA,62.5,3.75,4.85,有,03
台東市,房地(土地+建物)+車位,臺東縣台東市中正路１２７號三樓之一,25.46,商,,,1150601,土地3建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140115,177.66,3,2,2,有,有,12500000,81229,一樓平面,35.47,950000,車位編號69,RPVNMLSJOHLGFAV97DA,84.88,11.09,0.0,有,
成功鎮,房地(土地+建物),臺東縣成功鎮東發路１６號,198.0,住,,,1150603,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,0610330,162.52,5,2,3,有,無,9380000,57716,,0.0,0,土地總價:6566000元整房屋總價:2814000元整,RPRNMLKKOHLGFBV96DA,162.52,0.0,0.0,無,
台東市,房地(土地+建物),臺東縣台東市鄭州街１６１號二樓,56.94,住,,,1150602,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720222,110.1,3,2,2,有,無,3800000,34514,,0.0,0,,RPPNMLMLOHLGFAV96DA,88.48,0.0,13.84,無,
池上鄉,土地,大同段1014地號,572.44,農,,,1150608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1246000,2177,,0.0,0,都市計畫農業區農作物；,RPPNMLQLOHLGFCV57DA,0.0,0.0,0.0,無,04
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路５１號四樓之４,7.72,商,,,1150615,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0821108,48.57,1,0,1,有,有,1260000,25942,,0.0,0,含傢俱設備費；,RPSNMLNLOHLGFDV67DA,29.56,0.0,6.0,有,
關山鎮,土地,北庄段99地號,550.86,,一般農業區,農牧用地,1150609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,1089,,0.0,0,,RPPNMLSKOHLGFCV67DA,0.0,0.0,0.0,無,
海端鄉,土地,新廣原段462地號,848.34,,山坡地保育區,丙種建築用地,1150618,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,700000,825,,0.0,0,,RPQNMLMLOHLGFCV27DA,0.0,0.0,0.0,無,
太麻里鄉,土地,金富段525地號,1062.89,,山坡地保育區,農牧用地,1150604,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,425156,400,,0.0,0,,RPPNMLSKOHLGFDV87EA,0.0,0.0,0.0,無,
卑南鄉,房地(土地+建物),臺東縣卑南鄉太平路１１２號,95.34,,鄉村區,乙種建築用地,1150526,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850216,198.54,3,3,3,有,無,5500000,27702,,0.0,0,,RPSNMLOJOHLGFAV27DA,173.32,25.22,0.0,無,
台東市,房地(土地+建物),臺東縣台東市東糖街２號,173.67,住,,,1150528,土地5建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0690412,98.2,4,2,2,有,無,7000000,71283,,0.0,0,包含公共設施保留地用地；,RPSNMLMKOHLGFAV17DA,98.2,0.0,0.0,無,
台東市,土地,知本段7907-20地號,1137.0,,特定農業區,農牧用地,1150503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,1319,,0.0,0,,RPSNMLKKOHLGFAV96DA,0.0,0.0,0.0,無,
台東市,房地(土地+建物),臺東縣台東市興安路一段１７５號,153.07,住,,,1150504,土地1建物1車位0,全,四層,透天厝,住家用,ＲＣ造,1031208,318.05,7,2,8,有,無,16400000,51564,,0.0,0,含裝潢費；含傢俱設備費；,RPRNMLQJNHLGFAV27DA,308.02,10.03,0.0,無,05
台東市,土地,台東段3-300地號,103.5,住,,,1150505,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,9662,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPTNMLRKOHLGFAV77DA,0.0,0.0,0.0,無,
成功鎮,土地,富民段59地號,5005.0,,風景區,農牧用地,1150517,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10000000,1998,,0.0,0,,RPRNMLMKOHLGFBV17DA,0.0,0.0,0.0,無,06
鹿野鄉,房地(土地+建物),臺東縣鹿野鄉永安路２６５巷１３號,578.64,,鄉村區,乙種建築用地,1150511,土地2建物1車位0,全,二層,透天厝,住家用,鋼骨造,1060123,215.25,5,2,6,有,無,15000000,69686,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKLOHLGFCV96DA,215.25,0.0,0.0,無,07
台東市,房地(土地+建物),臺東縣台東市中興路四段７６３巷１９弄５號,125.85,住,,,1150516,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850425,157.7,5,2,3,有,無,7000000,44388,,0.0,0,,RPRNMLMJOHLGFAV96DA,151.76,0.0,5.94,無,
台東市,房地(土地+建物),臺東縣台東市康樂路１３１巷１弄６號三樓,19.14,都市：其他:住宅區,,,1150520,土地4建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840601,71.7,2,2,1,有,無,2360000,32915,,0.0,0,,RPUNMLPJOHLGFAV57DA,52.09,6.37,0.0,無,
台東市,房地(土地+建物),臺東縣台東市大學路一段５２巷３３號,150.0,,特定農業區,甲種建築用地,1150502,土地1建物1車位0,全,一層,透天厝,住家用,ＲＣ造,0950301,72.46,2,1,1,有,無,5500000,75904,,0.0,0,其他增建；,RPRNMLMLOHLGFAV17DA,72.46,0.0,0.0,無,
